UID	RG	STD_T	STD_V	MEAN_T	MEAN_V	SSTD_T	SSTD_V	DIST_HOME	MEAN_log10_v	SSTD_log10_v	AVG_DIST
7950.000000	3.447263	5.271021	1.343045	58359.083333	2731.410714	19032.405880	2662.820767	0.890558	2.581169	1.347060	0.584378
7950.000000	1.660120	0.636880	0.339189	5321.157895	5339.315789	2355.595779	3149.664639	0.859131	3.627579	0.348483	0.154177
7952.000000	0.478379	2.666957	0.495595	11890.650794	43.904762	9678.163896	57.607603	0.064129	1.347845	0.499576	0.235954
7952.000000	1.094423	3.137166	0.368613	53364.461538	211.961538	11517.459696	135.724568	14.923587	2.207242	0.375913	0.236872
7952.000000	1.653284	1.190373	0.611212	79341.400000	181.000000	4396.667223	460.683702	0.020423	1.676944	0.627091	0.234956
7953.000000	0.624800	3.458285	0.594423	45456.444444	47.666667	12686.987714	116.072259	-1.000000	1.110010	0.605746	0.292503
7956.000000	2.015370	6.883991	0.643050	38299.085714	36.014286	24961.305036	42.872407	1.075231	1.188656	0.647693	0.476612
7958.000000	3.220912	3.462096	0.616853	46813.066667	1755.600000	12900.997195	2114.767458	0.986343	2.876115	0.638503	0.366062
7960.000000	1.688075	4.988184	0.379283	58051.222222	261.444444	19046.766214	172.224498	2.387289	2.286445	0.402290	0.356312
7960.000000	0.000000	2.267494	0.300481	13159.000000	74.000000	8942.095660	61.835265	0.000000	1.759154	0.329160	0.193388
7961.000000	2.221107	2.394673	0.495384	48741.285714	99.071429	8946.250753	134.938427	16.575503	1.708711	0.514085	0.271478
7961.000000	0.000000	0.671460	0.311950	83412.200000	40.000000	2702.573348	25.661255	0.000000	1.504398	0.348771	0.130899
7963.000000	0.000000	0.987451	0.644489	77979.400000	1336.200000	3974.415026	1472.173461	0.000000	2.755287	0.720560	0.270572
7964.000000	3.113969	7.707075	0.578284	43703.085714	822.542857	28150.535825	1194.801961	0.839572	2.545573	0.586727	0.531432
7964.000000	0.395459	2.302260	0.494012	47902.666667	3111.777778	8790.895845	3389.122887	9.601938	3.251795	0.523978	0.248867
7965.000000	0.000000	1.880378	0.198296	14618.333333	43.000000	7179.992705	30.675723	0.000000	1.574865	0.210324	0.137882
7967.000000	0.866921	5.448314	0.865878	51335.627907	650.449612	19690.397213	1272.623600	0.333263	2.115341	0.869253	0.451058
7968.000000	0.000000	2.644681	0.253443	20276.761905	25.047619	9755.970208	24.311471	0.000000	1.302353	0.259702	0.182279
7969.000000	3.073713	4.238537	0.739732	50374.824561	1340.070175	15394.368760	2123.159731	3.354971	2.579981	0.746308	0.414325
7971.000000	0.857677	3.643146	0.774784	22547.972973	36.702703	13204.849585	116.067851	0.102564	0.466139	0.780072	0.328259
7971.000000	3.958718	2.780962	1.120290	65817.322581	170.645161	10176.953160	274.048603	14.892035	1.320282	1.138808	0.488969
7971.000000	0.000000	0.487768	0.177813	83428.000000	1.333333	1923.561177	0.816497	0.000000	0.079520	0.194784	0.064539
7972.000000	0.520452	3.061990	0.790090	59076.000000	456.000000	11282.569350	879.119365	17.403000	1.933377	0.808683	0.345500
7972.000000	0.000000	2.085596	0.124651	16933.285714	115.428571	8109.723315	40.885438	0.000000	2.042774	0.134638	0.139525
7972.000000	0.000000	3.221270	0.000000	53309.000000	1.000000	12965.359810	0.000000	17.476303	0.000000	0.000000	0.208529
7973.000000	1.898401	7.387906	0.413614	35368.064103	71.974359	26768.610228	124.351301	1.101154	1.578424	0.416291	0.446604
7974.000000	1.493301	3.434809	0.712385	57707.268293	10810.390244	12518.926362	16997.805005	14.339489	3.573132	0.721235	0.339527
7974.000000	0.000000	2.107493	0.605640	16279.810811	21.567568	7691.629440	56.223532	0.000000	0.767276	0.613994	0.242806
7974.000000	0.266462	1.173046	1.155844	76811.200000	665.333333	4371.183008	1318.065610	0.104516	1.670201	1.196412	0.414278
7975.000000	0.605373	6.248496	0.849473	45849.456311	427.291262	22604.583818	1069.397546	0.189784	1.774367	0.853627	0.482183
7976.000000	0.693553	1.600854	0.683251	66527.600000	1162.800000	6074.813563	1640.297724	-1.000000	2.631477	0.720210	0.274750
7977.000000	1.326666	7.250876	0.244494	44385.562500	2.062500	26959.222805	1.526161	0.202402	0.236351	0.252512	0.444385
7978.000000	2.267866	7.444017	0.340345	45611.657143	1733.885714	27189.698605	1820.214124	0.354106	3.093687	0.345314	0.467790
7979.000000	1.594606	1.259704	0.506706	76792.250000	27.321429	4618.149739	57.566743	5.749409	1.098318	0.516004	0.205159
7980.000000	0.000000	2.613652	0.206792	15161.823529	9.882353	9698.728062	5.883051	0.000000	0.939203	0.213156	0.175952
7981.000000	1.508611	2.450816	0.414992	44829.666667	576.666667	9665.043273	713.760371	-1.000000	2.545165	0.454601	0.255092
7983.000000	0.000000	1.205204	0.402926	74942.000000	107.400000	4850.851472	75.506953	0.000000	1.891690	0.450485	0.186627
7984.000000	0.565245	1.699559	0.340420	44578.631579	10237.526316	6286.070166	9545.834329	0.185214	3.871386	0.349749	0.155186
7984.000000	0.000000	0.211378	0.165473	82785.571429	5960.714286	821.932450	2596.120806	0.000000	3.743335	0.178731	0.059549
7985.000000	2.575523	3.140119	0.534521	51252.954545	29.787879	11391.054819	79.544185	16.325699	1.058640	0.538617	0.302908
7985.000000	0.741496	2.482842	0.371876	15106.846154	7.788462	9025.434158	12.958965	0.183235	0.689719	0.375504	0.198914
7985.000000	0.658473	1.294754	0.289313	78339.440000	6.640000	4757.229394	6.836666	0.277868	0.708687	0.295279	0.134583
7986.000000	1.560917	3.640537	0.647743	17194.680000	96.560000	13376.188744	223.676306	0.381986	1.423135	0.661100	0.331265
7986.000000	1.154224	1.106499	0.704133	80130.076923	122.076923	4146.049695	270.348066	0.333191	1.445043	0.732885	0.262842
7986.000000	3.129654	2.132294	0.392033	54212.111111	687.777778	8141.901551	521.772886	6.819327	2.685233	0.415813	0.277090
7988.000000	0.635828	0.150807	0.337212	30636.800000	5.000000	606.988221	3.082207	-1.000000	0.596454	0.377014	0.138582
7989.000000	0.051918	3.997966	0.996058	57806.372168	1944.828479	14416.022486	9796.056491	0.002958	2.085438	0.997673	0.419742
7989.000000	0.224571	0.778250	1.028193	4465.258065	43189.580645	2848.011481	54378.645771	0.058975	3.985073	1.045189	0.344897
7990.000000	1.349360	6.585588	0.998780	43543.305556	1149.819444	23874.492213	4579.886416	0.231604	1.446176	1.005789	0.528462
7991.000000	0.000000	2.653965	0.124062	59957.000000	354.800000	10682.004821	110.608318	31.108545	2.532552	0.138705	0.187085
7992.000000	0.000000	4.763475	0.580711	53812.888889	235.111111	18188.742723	245.249589	0.000000	2.055432	0.615937	0.382366
7993.000000	4.855354	2.970154	0.617899	51106.956522	901.304348	10932.866265	995.239872	-1.000000	2.663661	0.631786	0.389686
7993.000000	0.000000	0.318792	0.453650	29309.714286	133.714286	1239.606620	135.192103	-1.000000	1.900320	0.489998	0.165367
7995.000000	1.628468	6.243941	0.672599	47434.355556	2115.244444	22732.186694	2951.795002	1.746487	2.867456	0.680199	0.446557
7997.000000	1.997286	3.539648	0.219674	53412.000000	2389.636364	13364.692297	1181.020768	9.008738	3.325332	0.230396	0.260315
7997.000000	0.000000	0.997272	0.288083	30231.125000	73.125000	3838.064037	42.076249	0.000000	1.786164	0.307974	0.113278
7997.000000	2.310087	1.164774	0.198756	77280.833333	2443.666667	4593.403898	894.809179	2.397681	3.351455	0.217726	0.177008
7998.000000	0.000000	2.022654	0.205782	13204.714286	5.714286	7556.425767	1.489893	0.000000	0.725603	0.213550	0.137200
7999.000000	0.000000	2.513697	0.189282	64976.166667	11.333333	9913.022978	5.750362	-1.000000	1.011129	0.207348	0.183200
8001.000000	0.981308	6.465945	0.363938	47449.315789	2.508772	23484.318069	3.284829	0.160209	0.193791	0.367173	0.394408
8001.000000	1.586097	1.810845	0.427798	75526.000000	465.333333	6914.487092	424.943820	0.560745	2.478428	0.453748	0.225984
8001.000000	2.523464	0.434727	0.383910	80072.000000	39933.666667	1714.390271	31908.139066	2.523402	4.466503	0.420552	0.206076
8002.000000	1.508916	0.902420	0.468838	48521.125000	42.125000	3473.019330	40.019415	8.439165	1.423165	0.501209	0.202611
8003.000000	0.974466	1.720123	0.286415	75073.500000	245.333333	6783.482343	177.915336	0.143772	2.294629	0.313751	0.168011
8006.000000	1.128071	4.872538	0.596644	30663.833333	123.611111	18049.679685	168.726419	0.390401	1.726943	0.613942	0.376568
8007.000000	1.557931	3.572994	0.681440	65950.235294	449.823529	13258.649948	672.278331	-1.000000	2.161725	0.702412	0.338685
8009.000000	0.287436	2.629730	0.833290	42031.076923	1667.461538	9654.511588	2134.071999	12.623641	2.732878	0.849792	0.336209
8009.000000	0.000000	1.871224	0.208637	13652.250000	11.083333	6881.290641	6.639255	0.000000	0.987922	0.213124	0.136582
8009.000000	0.000000	2.384272	0.207903	17029.200000	832.066667	8884.640568	412.313069	0.000000	2.871228	0.215200	0.165516
8010.000000	2.457520	2.022278	0.425427	41964.125000	302.375000	7782.862665	350.042013	-1.000000	2.257863	0.454800	0.255812
8010.000000	1.429498	1.975209	0.442017	72554.800000	3156.600000	7950.060893	2880.638610	-1.000000	3.309192	0.494190	0.245810
8011.000000	1.719414	6.786088	0.416679	37797.697674	246.209302	24719.038569	275.819951	0.022698	2.209465	0.421611	0.430207
8015.000000	1.594027	3.478985	1.019012	60548.241379	1130.275862	12746.033133	2700.215519	-1.000000	2.077341	1.037049	0.432011
8016.000000	3.134066	4.019953	0.184314	23531.333333	517.916667	15115.332910	235.484591	1.764410	2.674628	0.192509	0.291213
8017.000000	6.657384	5.045279	0.912920	52395.920354	1415.327434	18243.909413	2670.390981	11.508106	2.460351	0.916986	0.577259
8017.000000	0.000000	2.360203	0.765614	11982.400000	203.150000	8717.463039	392.066089	0.000000	1.752224	0.785504	0.308003
8017.000000	2.277498	1.508143	0.452949	46822.285714	3203.857143	5864.329337	2851.931534	7.984293	3.312747	0.489240	0.250080
8020.000000	4.074713	5.140376	1.200946	46515.430380	5848.050633	18623.599272	13715.500941	-1.000000	2.511963	1.208620	0.567495
8020.000000	0.000000	0.132706	0.458218	21082.666667	15.500000	523.339915	13.277801	-1.000000	0.999104	0.501953	0.171419
8021.000000	0.000000	0.434718	0.203096	78625.000000	23.636364	1641.368941	12.948148	0.000000	1.322694	0.213009	0.078706
8021.000000	0.977298	3.330224	0.169020	56447.000000	396.750000	12816.574626	150.306116	9.448100	2.567819	0.180690	0.224265
8021.000000	1.588399	2.260750	0.276417	41367.166667	256.500000	8915.500803	107.000467	2.182691	2.347162	0.302800	0.196444
8022.000000	2.039700	1.316940	0.297863	78920.666667	123.000000	5028.574127	126.261633	1.546630	1.963964	0.315932	0.180895
8024.000000	2.906831	3.396832	0.819058	51751.120000	2823.560000	12480.757931	5032.596390	7.875426	2.760019	0.835947	0.400662
8024.000000	0.000000	1.614428	0.862591	25247.928571	241.071429	6031.334225	490.989184	0.000000	1.513557	0.895153	0.316549
8026.000000	0.000000	2.624223	0.401784	16427.944444	300.111111	9721.092631	262.972575	0.000000	2.316755	0.413432	0.221908
8026.000000	0.148984	1.829807	0.509663	76448.444444	126.000000	6986.891085	91.086497	0.052674	1.904239	0.540579	0.224313
8027.000000	0.253046	7.588812	0.610315	34966.655914	28.344086	27467.800074	71.190420	0.027393	0.873528	0.613623	0.481438
8028.000000	4.508921	4.523315	0.669930	54225.115789	350.947368	16370.320171	995.894032	3.993386	2.095155	0.673484	0.439844
8028.000000	0.000000	1.499359	0.655461	9130.375000	63.750000	5574.711064	120.713711	0.000000	1.303707	0.676957	0.242485
8029.000000	0.196558	4.253442	0.764411	58507.583333	182.916667	15529.599120	407.327694	0.033225	1.509372	0.775254	0.377757
8030.000000	1.124803	0.654302	0.300732	42690.833333	4.333333	2580.308386	2.250926	-1.000000	0.555742	0.329436	0.125891
8031.000000	0.517203	3.946009	0.171628	24553.285714	25.857143	15343.834850	12.212406	0.447913	1.376593	0.185379	0.256464
8032.000000	0.000000	4.152472	0.259627	27128.333333	625.111111	15382.290321	530.618606	0.000000	2.703769	0.267154	0.263657
8033.000000	0.000000	1.919446	0.194693	14175.222222	9.111111	7329.167326	5.883121	0.000000	0.906384	0.206503	0.140270
8033.000000	0.787292	2.001072	0.295359	49975.750000	55.000000	7701.250339	39.188191	5.225279	1.644035	0.315752	0.182098
8034.000000	0.498445	5.931724	0.503627	29783.313725	129.039216	21566.692446	284.481701	0.070491	1.721406	0.508638	0.359351
8035.000000	1.639156	4.318228	0.305055	48760.506579	26.802632	15597.011278	15.628146	2.652692	1.342000	0.306064	0.277109
8036.000000	0.943237	3.985120	0.480944	65037.277778	91.500000	14762.355857	116.755274	1.399833	1.689986	0.494887	0.311645
8037.000000	0.794493	3.118669	0.383082	54012.333333	45.000000	11621.265758	62.035704	11.389300	1.454681	0.396527	0.234231
8037.000000	0.000000	0.903784	0.054334	25467.600000	15.000000	3637.661790	2.000000	0.000000	1.172800	0.060748	0.061239
8038.000000	0.244288	1.649008	0.810444	55977.000000	1596.565217	6069.849946	3465.928956	8.959186	2.593151	0.828659	0.292910
8039.000000	0.000000	2.304967	0.282788	49140.400000	1060.600000	9277.314876	735.783460	14.309004	2.935284	0.316166	0.192458
8042.000000	2.720034	2.853658	0.481431	58635.225806	59.451613	10442.983251	92.975208	12.132290	1.470816	0.489389	0.286629
8042.000000	0.000000	3.665538	0.426493	20633.733333	25.800000	13659.092955	30.334328	0.000000	1.194767	0.441462	0.278172
8042.000000	0.000000	2.330179	0.129273	75175.000000	172.166667	9189.298123	52.575343	0.000000	2.217683	0.141612	0.161022
8043.000000	3.501864	3.414529	0.366131	52254.571429	3382.928571	12756.326356	3005.246578	0.712310	3.375333	0.379952	0.318223
8044.000000	0.589200	2.193864	0.847090	54950.875000	202.916667	8067.778733	319.169700	18.042185	1.631923	0.865309	0.333465
8045.000000	1.480922	6.103442	0.555658	52154.119231	19.672308	21980.846553	179.556949	0.500566	0.287794	0.555872	0.403898
8045.000000	1.422748	1.624121	0.304569	42770.700000	2.250000	5998.726717	1.743409	14.146371	0.238021	0.312481	0.162778
8046.000000	0.539012	2.619899	0.493217	40366.500000	303.333333	10331.840315	198.856397	0.381139	2.305110	0.540292	0.270867
8048.000000	1.288153	7.626583	0.795394	31823.621622	1068.756757	27834.414300	2183.134220	0.789825	2.469102	0.806365	0.527252
8049.000000	1.621636	4.855202	0.495417	50233.428571	157.095238	17910.364554	163.256824	2.951959	1.939398	0.507651	0.360582
8051.000000	0.338561	2.008349	0.476832	18197.526316	134.157895	7428.178477	313.398444	0.079798	1.716196	0.489898	0.198894
8051.000000	0.416462	2.913581	0.549749	53030.400000	1132.300000	11056.262973	1547.439107	24.364289	2.697628	0.579487	0.280363
8051.000000	0.671127	1.131187	0.457342	80939.666667	199.333333	4460.950556	296.175398	0.474559	2.012922	0.500993	0.193437
8052.000000	0.000000	1.054959	0.774786	74380.000000	40.250000	3966.726702	39.738063	0.000000	1.181392	0.809237	0.279109
8052.000000	2.331901	2.779612	0.281395	42752.900000	147.500000	10547.884363	97.814166	8.165745	2.081179	0.296616	0.247671
8053.000000	1.616889	0.989898	0.200332	47671.800000	305.400000	3984.263382	139.442820	-1.000000	2.442646	0.223978	0.148802
8054.000000	2.879286	7.030228	0.340447	42252.122137	11.282443	25405.976285	8.555947	0.857806	0.931563	0.341753	0.447134
8055.000000	0.535979	3.677250	0.678575	53547.916667	2587.541667	13522.822618	4433.490096	16.606492	2.895251	0.693170	0.341110
8055.000000	0.000000	2.025847	0.405679	12755.888889	113.555556	7735.447780	99.741054	0.000000	1.893183	0.430288	0.207354
8056.000000	2.203427	2.708239	0.654377	43970.923077	2047.692308	10147.769578	3030.343830	2.088470	2.862428	0.681097	0.325503
8056.000000	0.354966	2.060127	0.241013	13504.692308	11.538462	7719.291628	7.332751	0.102471	0.990220	0.250854	0.159139
8056.000000	0.564189	1.643506	0.170501	66109.666667	822.500000	6481.334112	281.801171	11.355409	2.886673	0.186775	0.135867
8057.000000	2.682705	2.038410	0.235365	30476.428571	2629.857143	7926.244169	1628.376127	1.696694	3.353648	0.254224	0.217778
8058.000000	0.775649	0.375080	0.689769	63506.750000	51.083333	1410.330466	98.954037	-1.000000	1.116806	0.720440	0.237690
8058.000000	1.133826	3.833961	0.619485	40501.545455	25.272727	14475.932940	45.455673	-1.000000	0.929506	0.649721	0.340369
8058.000000	0.734525	2.147516	0.289848	45387.800000	2685.400000	8643.583296	2260.671980	-1.000000	3.324811	0.324060	0.196686
8059.000000	0.000000	1.255617	0.157252	13460.666667	20.833333	4951.652276	7.250287	0.000000	1.292834	0.172261	0.103675
8059.000000	0.426708	1.848054	0.220158	77188.166667	42.333333	7287.988568	19.490168	0.190828	1.577432	0.241171	0.156321
8060.000000	0.000000	2.056222	0.156414	13183.833333	8.833333	8108.921911	3.970726	0.000000	0.915335	0.171343	0.140595
8063.000000	1.644976	1.824198	0.406333	35178.666667	264.111111	6965.474966	231.059216	0.789351	2.255498	0.430981	0.213625
8063.000000	1.252706	0.216417	0.340809	54244.833333	102.500000	853.461520	89.890489	19.411993	1.874394	0.373337	0.150908
8064.000000	3.196034	5.589331	1.027026	47676.022222	7136.266667	20234.318547	21251.664233	0.918742	2.684637	1.032780	0.536382
8066.000000	0.000000	1.502518	0.585934	11620.222222	37.777778	5737.178614	58.467465	0.000000	1.199988	0.621477	0.238448
8066.000000	0.764970	1.501654	0.326201	73863.200000	152.600000	6044.039973	125.466330	0.382488	2.063147	0.364704	0.172752
8068.000000	3.430837	3.498695	0.302797	54927.368421	1646.000000	12940.443425	1277.553826	11.740548	3.106990	0.311095	0.303213
8069.000000	0.664876	7.022160	0.464158	43872.205128	5195.307692	25610.245857	6930.729718	0.433996	3.457787	0.470226	0.446762
8072.000000	1.032472	1.566007	0.440458	40851.071429	4812.214286	5850.440923	3610.727887	-1.000000	3.505534	0.457084	0.200775
8073.000000	2.240317	0.321062	0.213109	75260.363636	5123.090909	1212.237293	1448.649955	2.869621	3.674825	0.223511	0.131258
8074.000000	2.267062	3.334169	0.468969	49645.900000	27.800000	12652.281370	24.412201	-1.000000	1.247302	0.494337	0.308883
8075.000000	3.184272	5.199393	0.645208	30252.088235	2040.911765	18999.302635	1854.915115	1.934392	3.000080	0.654910	0.417071
8075.000000	1.532973	3.876686	0.795145	47885.400000	780.680000	14243.852575	1317.168830	13.883345	2.282707	0.811542	0.386519
8075.000000	0.567548	1.302195	0.405910	78062.700000	3352.300000	4941.482954	3286.925380	0.189181	3.367476	0.427867	0.170255
8076.000000	1.462886	7.047613	0.709894	48965.000000	2754.944444	25731.302956	3308.998130	0.496265	3.013890	0.719964	0.488150
8077.000000	1.239216	4.276447	0.477298	52587.760000	2688.960000	15712.669029	2812.317868	-1.000000	3.203957	0.487140	0.321709
8078.000000	0.573656	2.859229	0.436474	17135.666667	7.000000	10750.923532	4.880387	0.256546	0.679936	0.455883	0.248926
8079.000000	1.283230	4.697907	0.892506	36518.133333	420.066667	17506.064471	670.222721	0.491908	1.950292	0.923831	0.436259
8079.000000	0.717705	1.162508	0.273681	49544.000000	23.333333	4584.467428	15.500538	15.410559	1.283217	0.299803	0.141488
8081.000000	2.834225	3.941290	0.824800	18411.871658	564.828877	14226.733720	2493.372321	1.118766	1.540483	0.827014	0.357666
8081.000000	2.553511	3.873483	0.751159	53613.924242	342.060606	14051.395528	402.649795	14.161835	2.139485	0.756915	0.386287
8081.000000	0.961971	1.111150	0.682118	80754.739130	660.782609	4090.043356	2116.639767	0.175415	2.052419	0.697448	0.240688
8085.000000	1.321711	5.954618	0.811227	40814.714286	171.738095	21696.472665	401.731378	0.173226	1.351147	0.821061	0.456734
8086.000000	2.423957	7.330065	0.689512	41754.202899	780.492754	26581.558021	1667.212940	2.027149	2.369993	0.694564	0.506103
8087.000000	1.628946	3.340980	1.200502	55687.189873	3453.924051	12104.381076	2593.457527	2.384025	2.970671	1.208173	0.418751
8087.000000	0.000000	2.185459	0.280386	11123.176471	27.882353	8109.788694	18.013475	0.000000	1.363369	0.289015	0.162812
8087.000000	3.980439	2.199448	0.728145	35228.642857	1858.857143	8216.908436	1584.960172	16.387084	2.933299	0.755632	0.374881
8088.000000	0.179636	3.779498	0.172568	46285.928571	616.071429	14119.811698	215.877624	-1.000000	2.760173	0.179082	0.234001
8089.000000	0.443771	2.926858	0.177242	15549.611111	26.555556	10842.161843	17.846477	0.107630	1.375657	0.182381	0.180379
8090.000000	0.000000	1.274313	0.282087	74654.666667	203.833333	5025.383833	146.536571	8.477117	2.216826	0.309011	0.142811
8093.000000	4.038106	1.212266	0.374380	44183.444444	12.888889	4628.888990	15.398413	-1.000000	0.924129	0.397090	0.279135
8095.000000	0.000000	0.251096	0.044011	3397.916667	5040.666667	944.140249	521.381614	0.000000	3.700297	0.045968	0.021181
8096.000000	1.048340	5.516699	0.644987	51437.061069	50.267176	19936.354079	128.157885	0.876146	1.142391	0.647463	0.400675
8097.000000	1.923256	7.641076	1.048626	55156.934579	1028.915888	27637.322119	2899.569428	0.935423	1.718788	1.053561	0.596489
8097.000000	0.899984	3.799713	0.548109	63582.500000	210.400000	14418.898904	248.798089	16.004001	2.002775	0.577757	0.322907
8098.000000	7.316301	7.165567	0.785034	43587.407407	1451.740741	25916.302849	7117.155419	4.708524	2.019522	0.788694	0.633354
8099.000000	4.644867	6.914352	0.919869	43372.962366	510.096774	24958.851171	1211.142950	2.391990	1.869650	0.922352	0.584312
8100.000000	0.370853	5.207512	0.775151	52716.060606	85.696970	18890.700448	230.413272	0.034258	1.128513	0.781091	0.416106
8100.000000	1.725323	0.938678	0.159795	42098.400000	2123.800000	3778.105716	875.160671	2.494798	3.297874	0.178656	0.142098
8101.000000	0.000000	3.135203	0.341689	20118.125000	36.562500	11656.885964	32.164097	0.000000	1.438045	0.352895	0.230331
8102.000000	0.388664	5.769916	0.544195	51641.210526	38.289474	21050.523278	76.626122	0.086634	1.183235	0.551500	0.394376
8103.000000	0.498218	4.997675	1.073177	54192.738095	183.500000	18209.719442	549.998947	0.177379	0.648935	1.086186	0.460355
8103.000000	0.000000	0.632316	1.096965	6331.631579	378.263158	2338.714253	552.774903	0.000000	1.677112	1.127025	0.377286
8103.000000	0.000000	2.518140	0.451692	75971.750000	105.750000	9691.216225	102.915708	0.000000	1.816515	0.482879	0.230965
8104.000000	0.392365	2.831035	0.822463	53308.764228	1210.471545	10233.409560	2317.962348	0.142724	2.493248	0.825827	0.332790
8105.000000	2.120956	4.071491	0.688542	56429.324786	248.905983	14720.409577	878.678690	-1.000000	1.673166	0.691504	0.355214
8109.000000	0.139010	0.688706	0.479327	81757.000000	16.600000	2613.455142	21.082905	0.046337	0.971549	0.505255	0.176740
8110.000000	0.169999	5.907578	0.862216	42584.466667	5825.600000	21630.850303	10202.616239	0.035490	3.157122	0.876956	0.481755
8111.000000	1.458572	0.990231	0.164768	48461.925000	5897.575000	3610.245275	2269.535837	2.103819	3.741392	0.166867	0.112236
8111.000000	0.977871	0.163546	0.097002	54682.833333	5883.875000	601.428276	1643.597441	16.493225	3.757347	0.099089	0.059802
8111.000000	0.000000	4.835057	0.484968	37733.230769	35.461538	18116.954634	37.524693	0.000000	1.296462	0.504771	0.316870
8112.000000	0.000000	2.842408	0.555809	17987.250000	169.375000	10939.183382	180.486594	0.000000	1.964793	0.594184	0.285001
8113.000000	0.737914	7.007847	1.011374	43574.779412	283.808824	25415.820739	892.424105	0.278890	1.204988	1.018894	0.561221
8113.000000	1.958791	1.985492	1.060046	74484.384615	626.461538	7439.637508	1414.875296	12.681836	1.806547	1.103331	0.425006
8114.000000	0.375981	3.294718	0.298590	20538.117647	6.411765	12226.024854	3.222166	0.137290	0.731017	0.307780	0.229254
8115.000000	1.602210	6.113298	0.693620	55954.677419	52.645161	22371.663575	87.074891	0.827932	1.191285	0.705086	0.448463
8117.000000	3.376179	5.529450	0.319302	47212.944099	6974.192547	19968.127921	8778.830219	2.777791	3.724066	0.320298	0.380991
8119.000000	0.000000	4.309027	0.791536	58476.000000	12907.600000	15915.487938	29025.325197	0.000000	3.418812	0.812099	0.399354
8120.000000	1.334830	2.328147	0.214078	50461.571429	1.714286	9052.870334	0.951190	12.661396	0.179325	0.231231	0.192968
8123.000000	2.403835	3.708197	0.801466	58329.566038	195.679245	13477.259430	537.538685	-1.000000	1.497268	0.809136	0.387954
8123.000000	0.536295	2.469339	1.139049	52290.212766	2524.659574	8985.727100	11068.471825	-1.000000	1.645706	1.151363	0.406405
8124.000000	1.535898	5.321234	0.899570	41392.500000	734.307692	19343.339983	1283.795133	0.565763	2.090886	0.908347	0.455196
8125.000000	1.566864	2.393997	0.871203	68328.750000	144.291667	8803.753297	280.927885	1.708181	1.435352	0.889941	0.350757
8125.000000	0.461344	2.894101	0.824035	22832.272727	1145.636364	10927.292264	2108.800762	0.145888	2.386028	0.864255	0.365136
8126.000000	0.000000	2.580365	0.393218	15870.000000	17.000000	9543.863753	29.452410	0.000000	0.966811	0.403993	0.204621
8126.000000	0.000000	1.798513	0.307287	58365.833333	21.833333	7092.620317	13.876839	3.080725	1.246036	0.336616	0.173222
8128.000000	0.219185	7.315092	0.965951	43275.812500	2540.437500	26755.706792	5464.684537	0.039367	2.519186	0.981407	0.567323
8129.000000	0.495493	7.106177	0.993385	44794.912195	2008.985366	25644.861191	5613.167248	0.089366	2.332834	0.995817	0.555114
8130.000000	1.834407	1.312072	0.149069	64555.800000	13.000000	5280.989178	4.636809	1.808537	1.089709	0.166664	0.148980
8131.000000	1.016849	3.375469	0.198474	57416.166667	683.166667	13311.506953	357.508275	24.889728	2.788540	0.217418	0.241277
8132.000000	0.000000	0.976129	0.337611	50644.800000	57.600000	3928.844957	33.997059	12.375570	1.661173	0.377460	0.150969
8134.000000	0.276145	6.588196	1.061123	47527.114754	18072.409836	23914.333707	25511.750801	0.035650	3.539304	1.069929	0.528174
8135.000000	1.946271	4.728428	0.715713	60349.821782	603.524752	17107.240006	1643.600052	-1.000000	2.061307	0.719283	0.386529
8136.000000	0.080291	3.142728	0.426892	58686.250000	15958.437500	11684.862609	28171.232061	-1.000000	3.881402	0.440892	0.240749
8138.000000	0.000000	2.815210	0.239358	16747.058824	32.411765	10446.667324	29.135586	0.000000	1.421011	0.246725	0.189281
8139.000000	0.000000	5.599532	0.594864	31175.333333	83.714286	20656.126525	118.453005	0.000000	1.544019	0.609554	0.388299
8142.000000	0.451665	3.333440	0.410329	62589.857143	3865.571429	12961.896947	2284.664662	-1.000000	3.451410	0.443206	0.271144
8143.000000	1.995897	2.881191	0.368201	61967.625000	29.000000	11088.441974	24.761722	1.839006	1.314364	0.393623	0.262044
8144.000000	0.603093	1.660151	0.278799	70771.200000	30.600000	6681.977791	20.549939	1.206190	1.400311	0.311706	0.166039
8145.000000	0.000000	5.222269	0.090874	52080.714286	676.714286	20306.501928	146.735265	0.000000	2.821173	0.098155	0.326663
8148.000000	1.318155	2.357258	0.298004	37573.000000	1014.600000	9487.781669	738.030352	2.158817	2.906642	0.333179	0.224274
8150.000000	2.142345	3.343828	0.621530	49368.297297	566.297297	12119.951944	1457.445821	18.217244	2.228081	0.625773	0.324119
8150.000000	0.000000	2.256754	0.507563	14120.353846	96.430769	8187.540165	95.631122	0.000000	1.731098	0.511513	0.227239
8150.000000	1.125074	1.249184	0.570747	79377.259259	244.000000	4582.727611	273.779951	0.220641	2.116391	0.581620	0.213685
8151.000000	0.395236	6.488510	0.903080	35470.019608	1087.000000	23591.064354	5479.719150	0.096147	1.267684	0.912066	0.483143
8152.000000	4.044364	4.613653	0.844118	50734.933333	2564.733333	17192.102666	3231.022294	2.778326	2.934383	0.873745	0.476597
8152.000000	0.000000	1.557207	0.309154	10780.400000	133.800000	6267.638814	124.537946	0.000000	2.005805	0.345645	0.169627
